"guitar","theory","piano","chords","notation","electric-guitar","technique","scales","voice","chord-theory","composition","harmony","practice","sheet-music","chord-progressions","terminology","learning","rhythm","acoustic-guitar","tuning","jazz","software","recording","amplifiers","strings","instruments","drums","violin","key","keyboard","fingering","midi","time-signatures","performing","modes","maintenance","guitar-effects","history","classical-music","improvisation","intervals","self-learning","bass-guitar","ear-training","melody","lilypond","classical-guitar","sound","beginner","tempo","digital-piano","analysis","key-signatures","synthesizer","blues","vocal-range","sight-reading","pick-ups","tablature","effects-pedal","exercises","electric-bass-guitar","orchestra","saxophone","midi-controller-keyboard","mixing","transcription","flute","songwriting","beats","string-instruments","tone","electronics","microphones","repair","daw","accidentals","fingerstyle-guitar","electronic-music","transposition","ableton-live","brass","acoustics","trumpet","j-s-bach","alternative-tunings","speakers","logic-pro","harmonica","baroque-period","homerecording","production","modulation","dynamics","counterpoint","intonation","ukulele","voice-leading","live-sound","equipment","arranging","setup","musicology","fretboard","band","percussion","cello","teaching","harmonics","audio","picking","woodwinds","pitch","noise","health","meter","roman-numerals","frequency","sibelius","temperament","cadence","orchestration","musical-forms","trombone","chord-inversions","computer","styles","arpeggios","musescore","ornaments","clarinet","double-bass","articulation","tuplet","drum-kits","consonance-and-dissonance","books","bridge","effects","clefs","solos","metronomes","recorder","mixer","bow","orchestral-strings","strumming","lessons","octave","composers","dj","indian-classical","fl-studio","beethoven","keyboard-pedals","learning-resources","construction","voice-training","chopin","accompaniment","choir","memorization","organ","tonal","buzz","vst","metal","action","distortion","lyrics","breathing","hearing","conducting","trills","string-gauge","lutherie","headphones","synthesis","tremolo-system","pop-music","studio","vibrato","chromatic","garage-band","note-bending","solfege","performance-practice","capos","rock","samples","abrsm","rehearsal","vocal-cords","bass-voice","pre-amp","guitar-pro","flamenco","instrument-range","relative-pitch","live","identification","absolute-pitch","physiology","wiring","education","psychoacoustics","polyrhythm","mozart","sustain","fugue","falsetto","electronic-drumset","repertoire","rock-n-roll","picks","physical-limitations","legato","algorithmic-composition","posture","just-intonation","stage-setup","overtones","looping","interpretation","timbre","viola","instrument-cleaning","oboe","mastering","reeds","guitar-neck","resonance","opera","cubase","exam-grades","audio-editing","tremolo","children","engraving","romantic-period","accordion","finale","hand-independence","audacity","storage","harp","tenor","pa","cable","glissando","classical-period","stratocaster","beaming","instrumentation","banjo","mute","french-horn","amplification","rap","tuba","folk","mac","pc","swing","genre","medieval","exam","soprano-recorder","atonal","multi-instrumentalism","modal","vacuum-tube","traktor","microtonality","pain","tuner","enharmonics","accent","bass-drum","lead-guitar","country-and-western","motif","bowing","skill-level","semi-acoustic-guitar","guitar-tapping","warm-up","jamming","sevenths","set-theory","latency","dance","figured-bass","ethnomusicology","bassoon","snare-drum","audition","virtual-instrument","audio-feedback","mouthpieces","teachers","tuxguitar","slurs","sonata","12-string-guitar","stage-fright","timpani","staccato","latin-jazz","cajon","pipe-organ","violin-family","church-music","syncopation","embouchure","mandolin","serial","palm-muting","audiation","diatonic-harmony","lead-sheets","copyrights","bass-trombone","instrument-care","tonguing","harpsichord","renaissance-music","musicxml","walking-bass","numbered-notation","wind-band","perception","ableton","drum-stick","slide-guitar","oud","valves","march","drum-hardware","muscles","fingerstyle-bass","reason","lefties","voice-change","delay","world-music","modern-music","chord-voicings","functional-harmony","editions","theremin","turntables","expressiveness","reverb","grading","piccolo","acoustic-drumset","choral","satb","looper-pedals","physics","temperature","plucking","5-string-bass-guitar","rhapsody","travel","flugelhorn","movements","alto-recorder","ride-cymbal","bass-clarinet","quarter-tones","autotune","fusion","quartal-harmony","penny-whistle","drum-machine","lute","hymnody","rsi","african","archeterie","accompanying","transportation","erhu","instrument-maintenance","bebop","bartok","tonnetz","ragtime","hand-bells","korg","chant","ensemble","mallet-percussion","negative-harmony","polytonality","phrase","instrument-making","stick-control","sousaphone","punk","crash-cymbal","xylophone","sitar","ocarina","avant-garde","celtic","fretless-bass-guitar","fingerboard","vocal-fry","bitwig","transition","stand","chromatic-harmonica","melodica","midi-controller-drums","multitrack","diatonic","acoustic-effects","professional-associations","concertina","nailcare","phase","musical-saw","mikrokosmos","the-real-book","conditioning","balalaika","vibraphone","texture","double-stops","musical-theatre","echo","hammer-dulcimer","tetrachords","flanger","beatbox","diaphragm","samba","baton","cadenza","bodybuilding","bongos","viola-da-gamba","transducer","tabla","fretless-guitar","strum","harmonium","schenker","minimal-music","vivaldi","expression","protools","loop","visual-arts","phrasing","crotales","four-mallets","double-escapement","chuck","didgeridoo","keytar","musicnotes","scordatura","balance","abc-notation","bugle","windows","normalization","dynamic-range","mixxx","hydrogen"
18,32,14,13,16,8,7,16,8,19,5,7,5,10,5,4,5,6,2,1,4,4,7,6,2,3,2,4,4,5,2,5,6,1,3,2,4,3,5,3,0,2,1,2,2,1,2,0,0,0,1,0,3,2,2,2,1,0,0,2,1,1,1,1,0,1,0,0,2,1,0,0,0,0,0,0,1,1,0,1,1,2,0,3,0,1,1,2,0,1,0,2,2,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,36,34,13,15,20,14,11,10,12,12,8,13,9,2,4,3,3,6,5,3,3,9,9,5,7,4,7,2,4,3,6,3,3,7,5,7,6,7,2,5,3,3,2,2,3,8,3,1,0,1,3,2,2,2,0,2,2,2,7,1,1,2,0,2,1,0,4,1,1,2,2,3,3,4,1,1,2,1,2,1,1,1,1,0,2,3,1,0,1,3,2,1,1,1,1,0,0,2,0,0,1,1,0,2,1,4,1,1,3,0,1,0,1,0,0,1,0,1,0,2,1,1,0,1,1,2,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,0,0,2,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,1,1,0,1,0,1,0,1,0,0,1,1,2,0,0,1,0,0,0,2,1,0,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,3,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,39,31,20,28,16,9,15,14,11,11,9,10,8,9,9,14,4,7,6,8,5,4,7,10,9,4,7,3,8,6,3,5,4,4,3,1,3,5,4,6,5,6,1,6,2,1,3,2,4,1,3,1,3,3,2,0,3,0,3,2,1,6,3,4,1,3,0,2,0,2,1,0,0,0,2,3,2,0,0,2,1,1,0,1,1,1,1,2,0,1,1,0,0,0,3,1,0,2,1,2,1,1,2,0,1,2,3,1,0,1,1,3,3,0,1,1,0,3,0,2,1,1,1,0,1,0,1,2,1,2,0,0,0,1,0,1,0,2,3,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,3,0,1,1,0,1,0,1,1,0,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,2,0,2,0,1,0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,36,23,16,24,12,15,7,11,16,8,10,6,10,7,7,1,5,7,7,7,7,6,3,2,5,1,3,3,1,4,2,5,4,2,1,0,3,3,0,2,2,2,2,8,8,1,7,3,3,1,1,2,0,0,4,1,1,1,0,0,0,1,1,1,2,1,2,0,3,2,1,0,2,1,2,2,1,1,1,0,1,2,1,0,3,1,1,0,0,0,0,1,1,1,1,1,2,2,3,2,1,6,1,3,0,1,1,3,0,0,3,1,2,0,0,0,3,0,0,0,1,2,1,1,1,1,0,0,1,2,1,2,0,0,0,0,0,1,2,0,0,0,1,1,0,2,0,1,2,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,1,0,2,4,0,0,0,1,0,1,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,15,24,23,17,14,8,13,8,8,10,5,11,6,8,5,4,5,6,7,1,3,5,4,2,3,2,4,5,7,4,4,3,2,4,3,2,4,2,1,1,2,1,4,4,3,0,1,2,2,2,2,1,1,4,9,3,0,2,1,1,0,1,1,0,2,0,0,2,3,0,1,0,2,0,2,1,0,0,2,1,0,0,0,2,1,2,1,2,3,2,1,0,2,3,1,0,2,1,0,0,0,0,0,1,2,1,0,1,1,1,0,2,1,0,0,2,0,1,0,1,0,0,1,4,1,1,0,3,1,1,0,0,2,1,0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2,2,1,0,0,0,1,0,0,1,1,1,0,0,2,0,0,1,0,0,0,0,1,1,1,0,0,1,2,0,2,0,0,1,1,0,2,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,55,35,28,18,7,8,11,7,19,11,18,6,6,17,6,6,9,2,3,4,2,5,6,4,5,2,4,4,6,3,6,3,2,5,2,2,2,4,3,2,5,2,7,6,2,2,1,3,3,1,2,2,2,0,1,3,0,3,0,0,0,1,1,2,4,0,1,3,3,3,4,0,0,0,0,0,2,2,1,1,0,3,2,2,1,2,2,1,1,3,0,4,1,0,0,2,1,2,0,1,0,1,1,0,1,0,0,1,3,0,1,3,0,0,2,2,2,3,1,1,1,2,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,3,0,0,1,0,0,0,1,4,0,1,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,2,2,0,1,1,4,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,3,1,0,1,2,1,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,46,29,14,18,10,6,15,13,9,9,7,7,10,9,4,2,10,5,2,5,2,4,1,7,1,4,10,5,2,7,2,6,5,5,4,0,3,5,8,3,3,2,2,0,6,0,4,4,2,2,2,1,3,2,3,4,2,1,1,1,1,0,0,0,0,0,0,1,5,2,1,1,1,0,3,1,0,1,2,0,0,4,2,1,0,1,0,0,0,0,3,3,1,0,0,0,0,1,1,1,3,0,0,0,1,1,2,3,1,1,1,0,2,0,0,0,1,0,1,0,1,0,0,1,0,1,3,1,0,1,0,0,2,2,3,1,1,3,0,1,1,1,0,1,1,0,2,0,1,1,1,0,1,1,2,0,0,0,2,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,2,2,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,2,0,1,1,0,1,2,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,49,23,29,19,4,8,9,11,17,18,16,9,8,10,6,2,13,4,3,8,4,2,2,4,4,4,3,1,5,1,4,7,3,6,2,0,0,3,3,6,4,4,3,4,3,2,2,1,5,0,0,2,1,0,2,1,1,0,0,1,0,1,3,1,1,1,1,4,8,1,1,0,2,0,1,1,0,1,0,2,4,3,1,0,0,1,3,0,0,3,0,4,2,0,1,2,4,1,2,1,1,1,1,0,0,0,1,0,3,0,1,2,1,0,3,3,1,1,0,5,1,0,2,1,2,0,0,0,3,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,30,27,17,11,7,7,18,8,18,8,11,12,6,9,4,2,6,4,4,5,7,1,6,2,0,2,7,2,4,0,3,3,4,8,1,1,5,7,2,4,2,3,4,1,4,1,2,1,2,1,3,2,1,1,1,1,0,1,2,2,0,3,3,1,2,1,3,1,1,1,0,1,1,0,2,1,0,1,0,2,0,0,1,1,1,1,2,1,1,1,2,1,2,1,1,0,0,0,2,0,1,0,4,1,1,2,0,3,0,0,0,0,0,2,0,0,0,0,1,1,1,2,0,2,0,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,1,1,1,1,1,0,2,0,0,1,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,28,26,12,14,10,12,11,10,9,2,8,10,9,1,3,3,6,4,1,7,6,4,5,3,1,3,5,4,3,6,0,4,1,9,3,4,1,4,5,7,1,1,4,2,0,4,0,1,5,0,1,2,4,0,3,1,3,2,4,1,0,1,1,1,2,2,3,2,1,0,0,0,2,0,0,2,0,2,1,0,0,3,0,1,2,2,2,1,2,3,1,1,2,1,0,1,1,1,3,1,3,0,1,0,2,2,1,1,1,0,0,3,2,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,1,2,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,31,28,15,16,9,9,5,8,11,6,10,6,13,8,9,5,3,7,5,8,5,4,4,2,4,4,6,3,3,3,3,4,4,7,1,1,3,4,5,1,1,3,1,2,5,0,1,4,0,4,2,3,4,1,2,1,2,1,2,0,0,2,0,0,4,2,2,1,1,2,0,1,1,2,2,1,0,2,0,0,0,1,0,0,1,1,2,3,2,1,2,5,0,0,1,0,1,0,0,2,2,2,1,1,1,2,2,0,2,0,1,2,1,1,2,3,1,2,2,1,1,0,0,0,1,0,0,0,0,1,4,0,0,2,0,1,1,0,0,1,0,2,0,1,1,0,0,0,0,1,0,1,1,0,2,1,2,1,0,0,2,0,0,0,1,0,0,0,0,1,0,3,1,0,0,1,2,0,1,0,0,1,3,0,0,1,0,1,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,29,33,13,17,14,13,9,6,9,11,3,9,10,1,5,6,7,7,4,1,1,1,4,5,7,8,6,3,4,3,7,1,2,6,3,0,1,9,2,1,3,1,2,4,2,2,3,1,1,3,2,3,4,1,1,3,1,2,2,2,0,3,1,3,2,1,3,2,1,3,2,1,1,2,5,0,4,3,0,1,1,2,0,2,1,0,0,2,1,2,1,0,1,1,2,0,0,1,1,3,0,3,3,2,1,0,0,0,1,2,1,1,3,0,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,2,3,1,0,0,0,2,1,1,0,0,1,1,1,1,1,2,1,1,0,0,0,1,0,0,0,1,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
